Wavelength_nm	 Transmittance
941.19	 32.6612491576
941.51	 33.8792874752
941.83	 35.3681786711
942.15	 36.8768724831
942.47	 38.1251692033
942.79	 38.8571530087
943.11	 38.8866094526
943.43	 38.1328320924
943.75	 36.6451918768
944.07	 34.6078138438
944.39	 32.3154987283
944.7	 30.1222326665
945.02	 28.3729823177
945.34	 27.3366569517
945.66	 27.1634488645
945.98	 27.878364591
946.3	 29.399495199
946.62	 31.5639545185
946.94	 34.1575335398
947.26	 36.9492680433
947.58	 39.7248222538
947.89	 42.3100255862
948.21	 44.5821331514
948.53	 46.4718112996
948.85	 47.9592564524
949.17	 49.0662250179
949.49	 49.8451654464
949.81	 50.3673258684
950.13	 50.7116430223
950.45	 50.9547902275
950.76	 51.1622088696
951.08	 51.3811985431
951.4	 51.6378627734
951.72	 51.9383922726
952.04	 52.2733642584
952.36	 52.6231761462
952.68	 52.9632142477
953.0	 53.2680475602
953.31	 53.5146990211
953.63	 53.6856101579
953.95	 53.7716868506
954.27	 53.7750347639
954.59	 53.7102500513
954.91	 53.6028719676
955.23	 53.4844803446
955.54	 53.3856841797
955.86	 53.3296145477
956.18	 53.328465767
956.5	 53.3838262371
956.82	 53.4893923496
957.14	 53.6342184589
957.46	 53.8055887196
957.77	 53.9913152403
958.09	 54.1814467646
958.41	 54.369308906
958.73	 54.5518577726
959.05	 54.729574055
959.37	 54.9060072362
959.69	 55.0868212489
960.0	 55.278674073
960.32	 55.4888510143
960.64	 55.7257211332
960.96	 55.9985911851
961.28	 56.3157926912
961.6	 56.6817065361
961.91	 57.094584851
962.23	 57.5465629956
962.55	 58.0259138996
962.87	 58.5201620882
963.19	 59.0179931273
963.5	 59.508988471
963.82	 59.9823796232
964.14	 60.4266410245
964.46	 60.8302612864
964.78	 61.1829673969
965.1	 61.4770971155
965.41	 61.7090397275
965.73	 61.8802356631
966.05	 61.9974393079
966.37	 62.0725930034
966.69	 62.1225434748
967.0	 62.1683012631
967.32	 62.2335425424
967.64	 62.3424915567
967.96	 62.517536096
968.28	 62.7767957302
968.59	 63.1318055089
968.91	 63.5854901156
969.23	 64.1306389959
969.55	 64.7494256139
969.87	 65.4146763599
970.18	 66.0930915132
970.5	 66.7499060522
970.82	 67.3539042863
971.14	 67.8814526308
971.46	 68.3186699001
971.77	 68.6616588163
972.09	 68.9150989526
972.41	 69.0895814762
972.73	 69.198416452
973.04	 69.2550341768
973.36	 69.271780399
973.68	 69.2598868023
974.0	 69.2296949909
974.32	 69.1904052027
974.63	 69.1492415665
974.95	 69.1104346904
975.27	 69.0745485028
975.59	 69.038357815
975.9	 68.9951359425
976.22	 68.935192049
976.54	 68.846630653
976.86	 68.7165102976
977.17	 68.5328281193
977.49	 68.287429361
977.81	 67.9788954079
978.13	 67.6140271547
978.44	 67.2073612781
978.76	 66.7790084308
979.08	 66.3514021046
979.4	 65.9459476791
979.71	 65.5806868213
980.03	 65.2691249229
980.35	 65.0193521105
980.67	 64.833150876
980.98	 64.7061309565
981.3	 64.6298225674
981.62	 64.595039942
981.94	 64.5948508955
982.25	 64.6261556654
982.57	 64.68989844
982.89	 64.7900984621
983.2	 64.9317663712
983.52	 65.1181508115
983.84	 65.348279535
984.16	 65.6158648492
984.47	 65.9100670568
984.79	 66.217471466
985.11	 66.5239455025
985.42	 66.8156585446
985.74	 67.0797786397
986.06	 67.3056344083
986.38	 67.4860927378
986.69	 67.6182314614
987.01	 67.7030788755
987.33	 67.744764227
987.64	 67.7491705757
987.96	 67.722365356
988.28	 67.6695791046
988.6	 67.5951156982
988.91	 67.5027275907
989.23	 67.3958379337
989.55	 67.277594061
989.86	 67.1510940459
990.18	 67.0197459807
990.5	 66.8872460383
990.81	 66.7567544327
991.13	 66.6297378239
991.45	 66.5057993145
991.76	 66.3840325513
992.08	 66.2647154242
992.4	 66.1499016976
992.72	 66.0427291422
993.03	 65.9463772485
993.35	 65.8637860905
993.67	 65.7983119423
993.98	 65.754068445
994.3	 65.7345293931
994.62	 65.7397209428
994.93	 65.7643100617
995.25	 65.7988632125
995.57	 65.8341392804
995.88	 65.8655872386
996.2	 65.8948337415
996.52	 65.9272721169
996.83	 65.9675699231
997.15	 66.0155487031
997.47	 66.0637973259
997.78	 66.0975475242
998.1	 66.0970730462
998.42	 66.042044558
998.73	 65.9161620619
999.05	 65.710349876
999.36	 65.4238497813
999.68	 65.063592728
1000.0	 64.6426669756
1000.31	 64.1786927983
1000.63	 63.6927517907
1000.95	 63.2091790417
1001.26	 62.755898266
1001.58	 62.3642694008
1001.9	 62.0672063765
1002.21	 61.895058466
1002.53	 61.8697572629
1002.84	 61.9983504958
1003.16	 62.2685896151
1003.48	 62.650513072
1003.79	 63.104116193
1004.11	 63.5873973793
1004.43	 64.0604365201
1004.74	 64.4869442224
1005.06	 64.8357459145
1005.37	 65.0821680419
1005.69	 65.2086406097
1006.01	 65.2043477944
1006.32	 65.0637300248
1006.64	 64.784121507
1006.96	 64.3638427279
1007.27	 63.8020510573
1007.59	 63.1005125094
1007.9	 62.2665927077
1008.22	 61.3167146483
1008.54	 60.2797149168
1008.85	 59.1993365173
1009.17	 58.1346741306
1009.48	 57.1574687106
1009.8	 56.3456865404
1010.12	 55.7730178148
1010.43	 55.494775739
1010.75	 55.5342283696
1011.06	 55.8765803207
1011.38	 56.4740961837
1011.7	 57.257798376
1012.01	 58.1488609229
1012.33	 59.0673718079
1012.64	 59.9397290755
1012.96	 60.7053762643
1013.27	 61.3220584824
1013.59	 61.7686687503
1013.91	 62.0454539127
1014.22	 62.1716994001
1014.54	 62.1809869915
1014.85	 62.1144933079
1015.17	 62.0135131703
1015.48	 61.9128910755
1015.8	 61.8372980853
1016.12	 61.801459687
1016.43	 61.8132339033
1016.75	 61.8769670354
1017.06	 61.9951672205
1017.38	 62.1682156239
1017.69	 62.3929708602
1018.01	 62.6611743542
1018.32	 62.9582786732
1018.64	 63.2630358993
1018.96	 63.5479662543
1019.27	 63.7809025977
1019.59	 63.9276645674
1019.9	 63.955596521
1020.22	 63.8377233874
1020.53	 63.5572178433
1020.85	 63.1113414289
1021.16	 62.5134971623
1021.48	 61.7927507395
1021.79	 60.9916973025
1022.11	 60.1628772057
1022.43	 59.3621891728
1022.74	 58.639995327
1023.06	 58.0346836081
1023.37	 57.5721474311
1023.69	 57.2694826728
1024.0	 57.1390745209
1024.32	 57.190459988
1024.63	 57.4289755996
1024.95	 57.8519859264
1025.26	 58.4450917797
1025.58	 59.1809922368
1025.89	 60.0221436993
1026.21	 60.9259608043
1026.52	 61.8502892681
1026.84	 62.7573624294
1027.15	 63.6150218099
1027.47	 64.3952793774
1027.78	 65.0720262412
1028.1	 65.6196009488
1028.41	 66.0124933804
1028.73	 66.2257573164
1029.04	 66.2357327284
1029.36	 66.0212154353
1029.67	 65.5664166487
1029.99	 64.867244918
1030.3	 63.9402294282
1030.62	 62.8304996872
1030.93	 61.6146040061
1031.25	 60.3963864835
1031.56	 59.296845879
1031.88	 58.4386903264
1032.19	 57.9256132836
1032.51	 57.8211238652
1032.82	 58.1382045126
1033.14	 58.8465977288
1033.45	 59.8913992503
1033.77	 61.2106817145
1034.08	 62.7442381541
1034.4	 64.4321973478
1034.71	 66.2073932796
1035.03	 67.9874939392
1035.34	 69.6712241614
1035.66	 71.1406032434
1035.97	 72.2708370568
1036.28	 72.9488182277
1036.6	 73.0968790072
1036.91	 72.6937025325
1037.23	 71.7844812392
1037.54	 70.4775407461
1037.86	 68.9301000591
1038.17	 67.3275797093
1038.49	 65.8592748892
1038.8	 64.6913772572
1039.12	 63.9390756489
1039.43	 63.6446899077
1039.74	 63.7731530733
1040.06	 64.2291383289
1040.37	 64.8862843179
1040.69	 65.6146583784
1041.0	 66.2991614313
1041.32	 66.8484797026
1041.63	 67.1975153019
1041.95	 67.3069298508
1042.26	 67.1621256325
1042.57	 66.7719366295
1042.89	 66.1661195935
1043.2	 65.3914260418
1043.52	 64.5075301236
1043.83	 63.5840444955
1044.15	 62.6982534099
1044.46	 61.9322459823
1044.77	 61.3689826417
1045.09	 61.0881297432
1045.4	 61.1624520352
1045.72	 61.6542932308
1046.03	 62.6105741246
1046.35	 64.0553388257
1046.66	 65.9811340944
1046.97	 68.3414095817
1047.29	 71.0447812959
1047.6	 73.9516285671
1047.92	 76.8751234297
1048.23	 79.5897592969
1048.54	 81.8490372568
1048.86	 83.4119765323
1049.17	 84.0782246816
1049.49	 83.7304418912
1049.8	 82.3725184855
1050.11	 80.140904951
1050.43	 77.2770639314
1050.74	 74.0763897331
1051.06	 70.8381121001
1051.37	 67.8261798591
1051.68	 65.2389661052
1052.0	 63.1875945437
1052.31	 61.6892320244
1052.62	 60.6805672677
1052.94	 60.0464728045
1053.25	 59.6508799547
1053.57	 59.359990077
1053.88	 59.0565508908
1054.19	 58.6476757725
1054.51	 58.0676313435
1054.82	 57.2778595081
1055.13	 56.2676394607
1055.45	 55.0558337314
1055.76	 53.6919568344
1056.08	 52.2558118786
1056.39	 50.853868743
1056.7	 49.6094077829
1057.02	 48.6481573018
1057.33	 48.0867459016
1057.64	 48.0288239907
1057.96	 48.5654127399
1058.27	 49.7722047686
1058.58	 51.6999248183
1058.9	 54.3578104752
1059.21	 57.6910814588
1059.52	 61.5549645997
1059.84	 65.6953028417
1060.15	 69.752538464
1060.46	 73.2984910414
1060.78	 75.900522987
1061.09	 77.2015279022
1061.4	 76.9961660577
1061.72	 75.2704674747
1062.03	 72.184655169
1062.34	 68.0162784072
1062.66	 63.0963927997
1062.97	 57.7575114075
1063.28	 52.2988466073
1063.6	 46.9697028492
1063.91	 41.9676820202
1064.22	 37.4450213939
1064.54	 33.5132921938
1064.85	 30.237646824
1065.16	 27.6272071963
1065.48	 25.6437010578
1065.79	 24.2357337743
1066.1	 23.3741987848
1066.42	 23.059428059
1066.73	 23.2957914538
1067.04	 24.0543810518
1067.36	 25.2523649243
1067.67	 26.7633914947
1067.98	 28.4481643554
1068.29	 30.1844338575
1068.61	 31.885126303
1068.92	 33.5037494181
1069.23	 35.0297799915
1069.55	 36.4767360766
1069.86	 37.8651544172
1070.17	 39.2044976906
1070.49	 40.4799739066
1070.8	 41.6471351037
1071.11	 42.6329714144
1071.42	 43.3436003832
1071.74	 43.678922248
1072.05	 43.5486090539
1072.36	 42.882680473
1072.68	 41.6376226515
1072.99	 39.8023582866
1073.3	 37.4039063135
1073.61	 34.5098661498
1073.93	 31.2261248586
1074.24	 27.6896911506
1074.55	 24.0574755918
1074.86	 20.4916934402
1075.18	 17.1426397868
1075.49	 14.1325951052
1075.8	 11.5468788886
1076.11	 9.43375610086
1076.43	 7.80912258315
1076.74	 6.66391916403
1077.05	 5.97640343254
1077.37	 5.72657208492
1077.68	 5.90345920921
1077.99	 6.50172977965
1078.3	 7.51560549175
1078.62	 8.93829722532
1078.93	 10.7647162024
1079.24	 12.9902682324
1079.55	 15.602182882
1079.86	 18.5627877408
1080.18	 21.7857206459
1080.49	 25.1126063431
1080.8	 28.3038765662
1081.11	 31.0514432936
1081.43	 33.0088062896
1081.74	 33.8302176111
1082.05	 33.2129509839
1082.36	 30.9380096232
1082.68	 26.9058828681
1082.99	 21.1664253254
1083.3	 13.9408975572
1083.61	 5.62932451422
1083.92	 -3.20408549676
1084.24	 -11.8699126075
1084.55	 -19.6181829088
1084.86	 -25.7337124728
1085.17	 -29.6633646258
1085.49	 -31.1461944409
1085.8	 -30.2797149987
1086.11	 -27.4766182548
1086.42	 -23.3428354718
1086.73	 -18.5445274499
1087.05	 -13.7004277344
1087.36	 -9.30342075845
1087.67	 -5.67315944002
1087.98	 -2.94306211036
1088.29	 -1.07760572252
1088.61	 0.0863658091943
1088.92	 0.780100085489
1089.23	 1.24018572582
1089.54	 1.66390757047
1089.85	 2.19317081955
1090.17	 2.91957198326
1090.48	 3.89310081789
1090.79	 5.12286371477
1091.1	 6.57507024667
1091.41	 8.18016150392
1091.72	 9.85000701611
1092.04	 11.4946922756
1092.35	 13.0292939968
1092.66	 14.3698985918
1092.97	 15.4250316677
1093.28	 16.0903493952
1093.59	 16.2538303933
1093.91	 15.8144999339
1094.22	 14.7087186911
1094.53	 12.9322057535
1094.84	 10.5497156963
1095.15	 7.69263618725
1095.46	 4.54926243786
1095.78	 1.35093692804
1096.09	 -1.64572904259
1096.4	 -4.1787534329
1096.71	 -5.99763504825
1097.02	 -6.87610445366
1097.33	 -6.62695613272
1097.65	 -5.12225247663
1097.96	 -2.31398847177
1098.27	 1.75267005346
1098.58	 6.94127933409
1098.89	 13.0438287229
1099.2	 19.8114556913
1099.51	 26.9859733659
1099.83	 34.3242901592
1100.14	 41.6103018301
